datetime	caudal
2023-06-26	18.8539952
2023-06-27	15.8461612
2023-06-28	14.0979987
2023-06-29	14.8111788
2023-06-30	20.9469548
2023-07-01	19.1878083
2023-07-02	16.1199203
2023-07-03	14.32972
2023-07-04	13.8722828
2023-07-05	13.2311675
2023-07-06	13.2311675
2023-07-07	13.0294732
2023-07-08	22.0745075
2023-07-09	19.1878083
2023-07-10	15.8461612
2023-07-11	14.8111788
2023-07-12	16.1199203
2023-07-13	14.5674467
2023-07-14	13.6525723
2023-07-15	13.8722828
2023-07-16	14.8111788
2023-07-17	14.0979987
2023-07-18	17.8885883
2023-07-19	16.97723
2023-07-20	18.8539952
2023-07-21	20.9469548
2023-07-22	20.5831147
2023-07-23	18.2043852
2023-07-24	16.97723
2023-07-25	15.8461612
2023-07-26	14.32972
2023-07-27	14.32972
2023-07-28	13.8722828
2023-07-29	16.3996848
2023-07-30	18.2043852
2023-07-31	16.6854547
2023-08-01	14.5674467
2023-08-02	14.0979987
2023-08-03	14.32972
2023-08-04	13.4388672
2023-08-05	13.0294732
2023-08-06	13.4388672
2023-08-07	12.8337843
2023-08-08	12.4604227
2023-08-09	12.4604227
2023-08-10	12.4604227
2023-08-11	11.7857643
2023-08-12	11.4844675
2023-08-13	11.6321132
2023-08-14	11.9454208
2023-08-15	19.1878083
2023-08-16	20.5831147
2023-08-17	14.0979987
2023-08-18	12.6441008
2023-08-19	12.1110827
2023-08-20	11.7857643
2023-08-21	25.7814572
2023-08-22	29.4848908
2023-08-23	24.07387
2023-08-24	17.5787968
2023-08-25	14.32972
2023-08-26	13.2311675
2023-08-27	12.4604227
2023-08-28	12.6441008
2023-08-29	12.4604227
2023-08-30	12.1110827
2023-08-31	11.3428272
2023-09-01	11.2071923
2023-09-02	11.0775628
2023-09-03	10.9539387
2023-09-04	11.0775628
2023-09-05	10.9539387
2023-09-06	11.0775628
2023-09-07	10.7247067
2023-09-08	10.3383075
2023-09-09	10.2567212
2023-09-10	10.2567212
2023-09-11	10.2567212
2023-09-12	10.2567212
2023-09-13	10.1811403
2023-09-14	10.1115648
2023-09-15	10.1811403
2023-09-16	10.4258992
2023-09-17	10.1811403
2023-09-18	10.1115648
2023-09-19	10.1115648
2023-09-20	10.1115648
2023-09-21	10.0479947
2023-09-22	10.1115648
2023-09-23	10.0479947
2023-09-24	10.1115648
2023-09-25	10.1115648
2023-09-26	10.0479947
2023-09-27	10.1811403
2023-09-28	10.5194963
2023-09-29	10.4258992
2023-09-30	10.1115648
2023-10-01	10.1115648
2023-10-02	10.0479947
2023-10-03	9.8202252
2023-10-04	9.7926875
2023-10-05	9.8537683
2023-10-06	9.7926875
2023-10-07	9.8202252
2023-10-08	9.7926875
2023-10-09	9.7926875
2023-10-10	9.8933168
2023-10-11	10.5194963
2023-10-12	10.1115648
2023-10-13	9.8933168
2023-10-14	10.5194963
2023-10-15	10.1115648
2023-10-16	9.9388707
2023-10-17	9.8933168
2023-10-18	9.8202252
2023-10-19	9.8202252
2023-10-20	9.8537683
2023-10-21	9.99043
2023-10-22	9.9388707
2023-10-23	9.8933168
2023-10-24	9.8202252
2023-10-25	10.4258992
2023-10-26	10.2567212
2023-10-27	9.8933168
2023-10-28	9.8537683
2023-10-29	9.8202252
2023-10-30	10.6190988
2023-10-31	10.6190988
2023-11-01	10.0479947
2023-11-02	9.8537683
2023-11-03	9.7711552
2023-11-04	9.7711552
2023-11-05	10.1811403
2023-11-06	13.6525723
2023-11-07	10.5194963
2023-11-08	9.99043
2023-11-09	9.9388707
2023-11-10	10.2567212
2023-11-11	10.7247067
2023-11-12	10.1115648
2023-11-13	10.1115648
2023-11-14	9.99043
2023-11-15	10.1811403
2023-11-16	11.4844675
2023-11-17	10.3383075
2023-11-18	10.2567212
2023-11-19	9.99043
2023-11-20	9.8933168
2023-11-21	9.8202252
2023-11-22	9.8202252
2023-11-23	10.6190988
2023-11-24	11.9454208
2023-11-25	12.8337843
2023-11-26	14.0979987
2023-11-27	10.6190988
2023-11-28	10.1811403
2023-11-29	10.1115648
2023-11-30	10.0479947
2023-12-01	10.0479947
2023-12-02	9.9388707
2023-12-03	9.8537683
2023-12-04	9.8537683
2023-12-05	9.7711552
2023-12-06	9.7711552
2023-12-07	9.7926875
2023-12-08	9.7926875
2023-12-09	9.7926875
2023-12-10	9.7556283
2023-12-11	9.7556283
2023-12-12	9.7425907
2023-12-13	9.7425907
2023-12-14	9.74508
2023-12-15	11.6321132
2023-12-16	17.8885883
2023-12-17	15.3166592
2023-12-18	25.3455523
2023-12-19	16.97723
2023-12-20	16.3996848
2023-12-21	16.1199203
2023-12-22	12.6441008
2023-12-23	12.6441008
2023-12-24	14.0979987
2023-12-25	11.7857643
2023-12-26	13.2311675
2023-12-27	38.6308347
2023-12-28	44.8215307
2023-12-29	59.77675
2023-12-30	39.22288
2023-12-31	29.0009427
2024-01-01	26.2233675
2024-01-02	24.07387
2024-01-03	21.6926512
2024-01-04	24.4917587
2024-01-05	23.2561088
2024-01-06	21.3168003
2024-01-07	16.97723
2024-01-08	14.5674467
2024-01-09	13.4388672
2024-01-10	12.8337843
2024-01-11	12.28275
2024-01-12	13.4388672
2024-01-13	14.32972
2024-01-14	23.6619867
2024-01-15	16.1199203
2024-01-16	14.5674467
2024-01-17	18.8539952
2024-01-18	22.4623692
2024-01-19	19.8734507
2024-01-20	17.8885883
2024-01-21	19.5276268
2024-01-22	18.2043852
2024-01-23	15.3166592
2024-01-24	13.6525723
2024-01-25	12.4604227
2024-01-26	12.4604227
2024-01-27	12.28275
2024-01-28	11.9454208
2024-01-29	11.4844675
2024-01-30	11.3428272
2024-01-31	10.9539387
2024-02-01	10.83632
2024-02-02	11.3428272
2024-02-03	14.32972
2024-02-04	20.22528
2024-02-05	17.2750107
2024-02-06	20.5831147
2024-02-07	15.0609163
2024-02-08	16.1199203
2024-02-09	13.4388672
2024-02-10	13.0294732
2024-02-11	12.8337843
2024-02-12	12.6441008
2024-02-13	12.8337843
2024-02-14	12.28275
2024-02-15	12.28275
2024-02-16	13.0294732
2024-02-17	14.8111788
2024-02-18	15.3166592
2024-02-19	13.2311675
2024-02-20	16.6854547
2024-02-21	18.8539952
2024-02-22	16.1199203
2024-02-23	13.0294732
2024-02-24	12.4604227
2024-02-25	11.7857643
2024-02-26	13.0294732
2024-02-27	12.28275
2024-02-28	11.3428272
2024-02-29	11.0775628
2024-03-01	29.4848908
2024-03-02	23.2561088
2024-03-03	20.5831147
2024-03-04	19.5276268
2024-03-05	18.2043852
2024-03-06	15.0609163
2024-03-07	14.5674467
2024-03-08	13.8722828
2024-03-09	15.0609163
2024-03-10	13.8722828
2024-03-11	13.2311675
2024-03-12	12.4604227
2024-03-13	12.4604227
2024-03-14	13.2311675
2024-03-15	14.32972
2024-03-16	12.8337843
2024-03-17	12.4604227
2024-03-18	12.28275
2024-03-19	11.6321132
2024-03-20	11.4844675
2024-03-21	12.4604227
2024-03-22	16.97723
2024-03-23	15.3166592
2024-03-24	12.8337843
2024-03-25	12.1110827
2024-03-26	11.3428272
2024-03-27	10.9539387
2024-03-28	10.6190988
2024-03-29	10.5194963
2024-03-30	10.7247067
2024-03-31	10.6190988
2024-04-01	12.4604227
2024-04-02	16.3996848
2024-04-03	21.6926512
2024-04-04	20.5831147
2024-04-05	14.8111788
2024-04-06	13.8722828
2024-04-07	12.6441008
2024-04-08	12.28275
2024-04-09	11.6321132
2024-04-10	11.4844675
2024-04-11	11.0775628
2024-04-12	10.7247067
2024-04-13	10.4258992
2024-04-14	10.3383075
2024-04-15	10.1811403
2024-04-16	10.5194963
2024-04-17	10.7247067
2024-04-18	11.9454208
2024-04-19	15.5784075
2024-04-20	13.0294732
2024-04-21	14.5674467
2024-04-22	19.8734507
2024-04-23	16.1199203
2024-04-24	20.5831147
2024-04-25	16.3996848
2024-04-26	15.8461612
2024-04-27	17.2750107
2024-04-28	29.0009427
2024-04-29	22.0745075
2024-04-30	20.5831147
2024-05-01	17.8885883
2024-05-02	15.5784075
2024-05-03	18.5261875
2024-05-04	28.523
2024-05-05	44.8215307
2024-05-06	25.3455523
2024-05-07	21.6926512
2024-05-08	29.0009427
2024-05-09	26.2233675
2024-05-10	21.6926512
2024-05-11	20.5831147
2024-05-12	18.8539952
2024-05-13	16.97723
2024-05-14	17.8885883
2024-05-15	21.3168003
2024-05-16	21.6926512
2024-05-17	27.5851308
